510, 199154558, 7723, 0, 9044, 152, 
509, 199294935, 7689, 0, 9276, 153, 
511, 199310560, 7675, 0, 9400, 153, 
509, 199479828, 7859, 0, 9056, 153, 
510, 199251366, 7693, 0, 8994, 152, 
517, 199351951, 8025, 0, 9077, 155, 
508, 199378969, 7717, 0, 9205, 152, 
510, 199124783, 7670, 0, 9025, 163, 
511, 198925242, 7744, 0, 9116, 153, 
512, 199041443, 7752, 0, 9039, 151, 
509, 199869388, 7747, 0, 9031, 153, 
509, 200017513, 7700, 0, 9213, 153, 
510, 200058806, 8365, 0, 9031, 153, 
509, 200630822, 7689, 0, 9090, 154, 
524, 200430676, 7701, 0, 9767, 152, 
510, 200353001, 7777, 0, 9007, 152, 
509, 200384056, 7684, 0, 9019, 153, 
510, 200086217, 7804, 0, 10168, 153, 
509, 200355325, 7676, 0, 8981, 152, 
510, 200327932, 7706, 0, 9305, 153, 
509, 200190329, 7694, 0, 9063, 153, 
509, 200025399, 7896, 0, 9031, 153, 
510, 200521775, 7699, 0, 8994, 153, 
509, 200213686, 7689, 0, 9019, 153, 
507, 200466847, 7734, 0, 10237, 151, 
603, 200350005, 8561, 0, 9123, 174, 
510, 200036423, 7838, 0, 9012, 152, 
509, 200082337, 7714, 0, 9082, 153, 
510, 200214711, 7711, 0, 9106, 153, 
509, 200241400, 7702, 0, 9012, 152, 
514, 200398612, 7704, 0, 9008, 153, 
509, 199563194, 7743, 0, 9060, 152, 
511, 199983319, 7828, 0, 9113, 152, 
510, 199984365, 7714, 0, 9001, 153, 
509, 199812804, 7758, 0, 9009, 153, 
515, 200286595, 7699, 0, 8991, 152, 
513, 200372081, 7691, 0, 9118, 152, 
511, 199930634, 7702, 0, 9060, 152, 
514, 200272263, 7997, 0, 9067, 155, 
513, 199720995, 7702, 0, 8997, 152, 
509, 198727929, 7678, 0, 9005, 152, 
511, 199608467, 8545, 0, 9011, 153, 
508, 199899507, 7739, 0, 9005, 151, 
509, 198496466, 7692, 0, 9097, 152, 
538, 198737511, 7740, 0, 9073, 152, 
509, 199419655, 7751, 0, 9020, 152, 
510, 199322668, 7703, 0, 9009, 154, 
513, 199550449, 7718, 0, 9038, 151, 
511, 200925070, 7741, 0, 10210, 151, 
510, 199761118, 7712, 0, 9034, 152, 
509, 199927734, 7703, 0, 9025, 153, 
510, 199123514, 7690, 0, 9069, 153, 
508, 198881448, 7708, 0, 8998, 153, 
511, 199137135, 7925, 0, 9248, 154, 
510, 199206726, 7716, 0, 9136, 152, 
513, 199022728, 7750, 0, 9002, 152, 
511, 199439448, 7806, 0, 9067, 153, 
509, 199705473, 7678, 0, 9004, 151, 
512, 199646493, 7770, 0, 9494, 152, 
508, 200140516, 7738, 0, 9011, 152, 
509, 199872201, 7700, 0, 9002, 153, 
509, 199729524, 7672, 0, 9028, 153, 
509, 199413182, 7727, 0, 9286, 153, 
511, 199720648, 7726, 0, 9023, 152, 
510, 199940387, 7763, 0, 9122, 153, 
510, 199611203, 7744, 0, 9090, 153, 
510, 199641488, 7686, 0, 9008, 152, 
511, 200056374, 7704, 0, 9522, 153, 
511, 199658261, 7705, 0, 9009, 152, 
508, 199650088, 7848, 0, 9185, 153, 
513, 200026553, 7950, 0, 9065, 154, 
511, 200097314, 7692, 0, 9107, 152, 
509, 200098353, 7728, 0, 9081, 153, 
512, 199619861, 7745, 0, 9203, 152, 
509, 200295838, 7708, 0, 9054, 153, 
511, 200218619, 7751, 0, 9024, 152, 
510, 200453087, 7740, 0, 9066, 153, 
513, 200226084, 7679, 0, 9078, 155, 
508, 200556249, 7708, 0, 9126, 153, 
510, 200483904, 7771, 0, 9638, 153, 
511, 200368597, 7702, 0, 9047, 152, 
507, 199723690, 7682, 0, 9041, 152, 
509, 200636212, 7687, 0, 9024, 152, 
510, 200009119, 7701, 0, 9076, 153, 
511, 200182940, 7696, 0, 9032, 153, 
510, 199343494, 7685, 0, 9079, 151, 
511, 200366346, 7755, 0, 9021, 152, 
512, 200192257, 7754, 0, 9017, 167, 
509, 199993984, 7693, 0, 9039, 152, 
511, 199817534, 7724, 0, 9065, 153, 
512, 200206594, 7695, 0, 9024, 152, 
511, 200386735, 7681, 0, 9134, 153, 
510, 200223968, 7685, 0, 9016, 152, 
511, 198977035, 7731, 0, 9018, 153, 
508, 199754852, 7677, 0, 9006, 153, 
509, 199327328, 7756, 0, 9011, 153, 
512, 199751691, 7707, 0, 9056, 152, 
507, 199044811, 7689, 0, 8997, 152, 
509, 199044638, 7779, 0, 9048, 153, 
523, 198888200, 7745, 0, 8999, 152, 
215, 200793056, 7712, 0, 8986, 153, 
213, 201491535, 7908, 0, 9139, 154, 
217, 200747797, 7699, 0, 8985, 153, 
212, 199095318, 7627, 0, 9047, 149, 
