275, 50584803, 3732, 680, 0, 76, 
274, 50364833, 3733, 815, 0, 76, 
275, 50580188, 3787, 682, 0, 76, 
276, 50416072, 3743, 683, 0, 76, 
275, 50513735, 3726, 678, 0, 76, 
274, 50442704, 3736, 674, 0, 76, 
275, 50517474, 3856, 738, 0, 85, 
276, 50444714, 3749, 680, 0, 76, 
275, 50446018, 3736, 677, 0, 76, 
276, 50577739, 3794, 681, 0, 77, 
274, 50476763, 3789, 676, 0, 76, 
274, 50486516, 4132, 682, 0, 77, 
275, 50474092, 3728, 679, 0, 76, 
277, 50497245, 3720, 681, 0, 79, 
274, 50775675, 3734, 679, 0, 135, 
275, 50508811, 3731, 676, 0, 76, 
275, 50406678, 3727, 681, 0, 76, 
373, 50498477, 3725, 672, 0, 76, 
377, 50474675, 3735, 685, 0, 76, 
275, 50442390, 3721, 678, 0, 76, 
275, 50201372, 3709, 676, 0, 77, 
345, 50010192, 3730, 679, 0, 76, 
276, 50531023, 3736, 683, 0, 77, 
275, 50194658, 3761, 678, 0, 76, 
276, 50238764, 3729, 678, 0, 76, 
276, 50432800, 4641, 695, 0, 88, 
276, 50544550, 3716, 678, 0, 76, 
275, 49967416, 3781, 677, 0, 76, 
275, 50031186, 3732, 683, 0, 76, 
276, 50247182, 3730, 675, 0, 76, 
277, 50144078, 3809, 678, 0, 76, 
276, 50309568, 3726, 675, 0, 76, 
277, 50210032, 3724, 679, 0, 76, 
275, 50051349, 3837, 680, 0, 77, 
275, 50078362, 3722, 676, 0, 76, 
279, 50072326, 3723, 677, 0, 76, 
275, 50162375, 3794, 678, 0, 77, 
277, 50143710, 3721, 681, 0, 76, 
275, 50188633, 3782, 704, 0, 77, 
275, 50047521, 3728, 674, 0, 76, 
276, 50095154, 3786, 687, 0, 76, 
275, 50061376, 3794, 679, 0, 77, 
276, 50429955, 3717, 678, 0, 77, 
277, 50011646, 3751, 679, 0, 77, 
275, 49987792, 3727, 680, 0, 76, 
276, 50111734, 3738, 674, 0, 77, 
275, 50111705, 3720, 677, 0, 76, 
282, 50173026, 3831, 674, 0, 76, 
276, 50345169, 3805, 676, 0, 77, 
277, 50346419, 3785, 680, 0, 77, 
278, 50265218, 3727, 677, 0, 77, 
278, 50498313, 3746, 682, 0, 77, 
276, 50605227, 3741, 679, 0, 77, 
275, 50707263, 3886, 678, 0, 76, 
280, 50711796, 3724, 717, 0, 76, 
276, 51130784, 3749, 680, 0, 77, 
276, 50765959, 3726, 680, 0, 77, 
277, 50903361, 3917, 678, 0, 76, 
277, 50787871, 3793, 679, 0, 76, 
281, 50493568, 3730, 680, 0, 76, 
311, 50931674, 3725, 681, 0, 76, 
275, 50987493, 4683, 970, 0, 107, 
275, 50856081, 3733, 682, 0, 76, 
277, 50790629, 3747, 677, 0, 76, 
276, 50803900, 3828, 686, 0, 76, 
276, 50749440, 3738, 683, 0, 76, 
275, 50749751, 3789, 678, 0, 76, 
276, 50902290, 3917, 678, 0, 76, 
278, 50757823, 3727, 679, 0, 76, 
277, 50984135, 3730, 679, 0, 76, 
275, 50712461, 3730, 671, 0, 76, 
275, 50832542, 3718, 676, 0, 76, 
279, 50801873, 3734, 676, 0, 76, 
277, 50432916, 3721, 679, 0, 76, 
277, 50858622, 3726, 680, 0, 76, 
276, 50902061, 3721, 676, 0, 76, 
276, 50914504, 3730, 675, 0, 76, 
276, 50878952, 3729, 680, 0, 76, 
276, 50828437, 3726, 684, 0, 133, 
276, 50755866, 3745, 680, 0, 76, 
276, 50752332, 3721, 680, 0, 76, 
281, 51149494, 3735, 680, 0, 76, 
276, 50841028, 3856, 675, 0, 77, 
277, 50945961, 3730, 864, 0, 126, 
275, 50880450, 3724, 684, 0, 77, 
275, 50936603, 4877, 681, 0, 86, 
278, 50765378, 3733, 682, 0, 76, 
280, 50814310, 3734, 676, 0, 76, 
277, 50746363, 3736, 677, 0, 76, 
276, 51027110, 3728, 678, 0, 76, 
276, 50622401, 3724, 680, 0, 77, 
277, 51091553, 3779, 676, 0, 76, 
276, 50599184, 3823, 716, 0, 79, 
276, 50419710, 3798, 675, 0, 76, 
275, 50360152, 3730, 675, 0, 76, 
277, 50904390, 3735, 680, 0, 76, 
275, 50688013, 3723, 679, 0, 76, 
279, 50958236, 3738, 743, 0, 76, 
276, 50980450, 3741, 676, 0, 76, 
275, 50890000, 3728, 678, 0, 76, 
