94, 60066, 1556, 0, 3226, 41, 
88, 56943, 1451, 0, 3057, 38, 
88, 57031, 1451, 0, 3040, 41, 
89, 58355, 1477, 0, 3125, 39, 
88, 56869, 1483, 0, 3171, 38, 
90, 57507, 1493, 0, 3097, 38, 
89, 57171, 1450, 0, 3071, 38, 
89, 57459, 1453, 0, 3032, 39, 
88, 56777, 1450, 0, 3085, 38, 
88, 56947, 1447, 0, 3188, 39, 
88, 56776, 1456, 0, 3067, 38, 
89, 56997, 1483, 0, 3026, 38, 
89, 57012, 1454, 0, 3107, 39, 
88, 58223, 1454, 0, 3074, 39, 
92, 59274, 1512, 0, 3207, 40, 
89, 56806, 1450, 0, 3065, 38, 
89, 56977, 1516, 0, 3075, 39, 
88, 57012, 1458, 0, 3120, 38, 
93, 59234, 1511, 0, 3204, 40, 
88, 57239, 1454, 0, 3095, 38, 
88, 57012, 1523, 0, 3194, 38, 
89, 57574, 1449, 0, 3121, 39, 
88, 56875, 1465, 0, 3120, 39, 
89, 56980, 1521, 0, 3056, 38, 
88, 59707, 1455, 0, 3081, 39, 
88, 57318, 1461, 0, 3146, 38, 
90, 58124, 1538, 0, 3094, 39, 
88, 57020, 1462, 0, 3087, 38, 
88, 57539, 1450, 0, 3103, 39, 
89, 56820, 1454, 0, 3054, 38, 
92, 59097, 1550, 0, 3285, 40, 
89, 56887, 1453, 0, 3075, 39, 
89, 57211, 1451, 0, 3101, 38, 
88, 57118, 1448, 0, 3037, 61, 
89, 57207, 1454, 0, 3100, 38, 
122, 56985, 1447, 0, 3089, 38, 
89, 56953, 1456, 0, 3067, 38, 
89, 56860, 1515, 0, 3040, 38, 
89, 56612, 1452, 0, 3037, 56, 
89, 56962, 1493, 0, 3038, 54, 
89, 57916, 1486, 0, 3181, 39, 
89, 57602, 1500, 0, 3032, 38, 
88, 57037, 1485, 0, 3071, 38, 
89, 57132, 1446, 0, 3090, 38, 
89, 57253, 1457, 0, 3061, 38, 
93, 59565, 1561, 0, 3222, 40, 
88, 57045, 1456, 0, 3045, 38, 
90, 58806, 1543, 0, 3155, 40, 
88, 57457, 1468, 0, 3118, 38, 
88, 56997, 1449, 0, 3070, 38, 
88, 56987, 1460, 0, 3056, 39, 
88, 56723, 1464, 0, 3059, 38, 
89, 57317, 1494, 0, 3161, 39, 
88, 57611, 1443, 0, 3092, 38, 
88, 57657, 1487, 0, 3088, 39, 
88, 57376, 1505, 0, 3025, 39, 
89, 59226, 1459, 0, 3105, 39, 
90, 57366, 1455, 0, 3090, 38, 
88, 56804, 1450, 0, 3064, 38, 
88, 57100, 1442, 0, 3074, 38, 
90, 60325, 1549, 0, 3228, 41, 
89, 57000, 1510, 0, 3036, 38, 
128, 57997, 1485, 0, 3085, 39, 
88, 58165, 1457, 0, 3245, 39, 
88, 56897, 1442, 0, 3129, 38, 
90, 56993, 1489, 0, 3061, 38, 
88, 56906, 1487, 0, 3088, 38, 
88, 56963, 1497, 0, 3057, 38, 
88, 57520, 1456, 0, 3100, 39, 
88, 57235, 1511, 0, 3026, 39, 
90, 57408, 1501, 0, 3078, 38, 
100, 56979, 1459, 0, 3120, 39, 
108, 59755, 1533, 0, 3159, 39, 
89, 58156, 1445, 0, 3078, 39, 
88, 57511, 1508, 0, 3074, 39, 
90, 57885, 1519, 0, 3027, 38, 
90, 57634, 1442, 0, 3096, 38, 
90, 58337, 1448, 0, 3080, 38, 
88, 57112, 1489, 0, 3058, 38, 
88, 57457, 1489, 0, 3027, 38, 
88, 57255, 1496, 0, 3035, 39, 
88, 57113, 1442, 0, 3096, 39, 
88, 58664, 1460, 0, 3092, 38, 
90, 57624, 1497, 0, 3121, 39, 
90, 57796, 1486, 0, 3112, 39, 
88, 57154, 1484, 0, 3023, 38, 
88, 56914, 1454, 0, 3060, 38, 
88, 57122, 1453, 0, 3024, 49, 
88, 56978, 1484, 0, 3101, 38, 
88, 57847, 1455, 0, 3103, 39, 
88, 56915, 1523, 0, 3125, 39, 
90, 58180, 1529, 0, 3125, 39, 
88, 56814, 1458, 0, 3079, 38, 
88, 56980, 1452, 0, 3056, 38, 
89, 57515, 1502, 0, 3027, 39, 
88, 57073, 1457, 0, 3082, 38, 
88, 58206, 1463, 0, 3096, 39, 
90, 60252, 1546, 0, 3216, 42, 
93, 58091, 1475, 0, 3123, 39, 
89, 57012, 1512, 0, 3098, 39, 
